origin_airport_icao,origin_airport_iata,origin_airport_name,origin_city,region,country_code,origin_lat,origin_long,timezone,destination_airport_icao,destination_airport_iata,destination_airport_name,destination_airport_shortName,destination_airport_municipalityName,dest_lat,dest_long,destination_airport_countryCode,daily_flights,flight_time
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,2.71,00:45:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,2.14,01:15:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,1.87,04:45:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LEAL,ALC,Alicante,Alicante,Alicante,38.2822,-0.558156,ES,1.71,03:05:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGSS,STN,London Stansted,London,Stansted,51.885,0.234999,GB,1.53,01:20:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGBB,BHX,Birmingham,Birmingham,Birmingham,52.4539,-1.748029,GB,1.43,01:10:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,1.14,01:50:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LEMG,AGP,M?laga,M?laga,M?laga,36.6749,-4.49911,ES,1,03:20:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,GCLP,LPA,Gran Canaria,Gran Canaria Island,Gran Canaria,27.9319,-15.386599,ES,0.86,04:53:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.71,02:18:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,LPFR,FAO,Faro,Faro,Faro,37.0144,-7.965909,PT,0.43,03:18:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,GMAD,AGA,Al Massira,Agadir,Al Massira,30.325,-9.413069,MA,0.29,04:15:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.29,02:05:00
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,55.87189865,-4.433060169,Europe/London,EGJJ,JER,Jersey,St Helier,Jersey,49.2079,-2.195509,JE,0.14,01:30:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGSS,STN,London Stansted,London,Stansted,51.885,0.234999,GB,5.63,01:20:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,5.43,01:35:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,4.29,01:30:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,4.08,01:15:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,3.89,01:50:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,3.31,00:50:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,3,01:15:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,2.57,02:15:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,2.29,04:50:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LEAL,ALC,Alicante,Alicante,Alicante,38.2822,-0.558156,ES,1.71,03:05:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EGBB,BHX,Birmingham,Birmingham,Birmingham,52.4539,-1.748029,GB,1.71,01:10:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,GCRR,ACE,Lanzarote,Lanzarote Island,Lanzarote,28.9455,-13.605199,ES,1.43,04:40:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LEMD,MAD,Adolfo Su?rez Madrid?Barajas,Madrid,Adolfo Su?rez ?Barajas,40.4936,-3.56676,ES,1.29,02:55:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,GCFV,FUE,Fuerteventura,Fuerteventura Island,Fuerteventura,28.4527,-13.8638,ES,1.15,04:45:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,1.14,02:05:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EKCH,CPH,Copenhagen Kastrup,Copenhagen,Kastrup,55.6179,12.656,DK,1.14,01:50:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EPKK,KRK,John Paul II   Krak?w-Balice,Krak?w,John Paul II   -Balice,50.0777,19.7848,PL,1.14,02:40:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,0.86,03:10:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,0.71,02:25:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.57,02:05:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EDDH,HAM,Hamburg,Hamburg,Hamburg,53.6304,9.988229,DE,0.57,01:45:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,BIKF,KEF,Keflavik,Reykjavik,Keflavik,63.985,-22.6056,IS,0.57,02:30:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LFLS,GNB,Grenoble-Is?re,Grenoble/Saint-Geoirs,Grenoble-Is?re,45.3629,5.32937,FR,0.45,02:05:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,EDDM,MUC,Munich,Munich,Munich,48.3538,11.7861,DE,0.29,02:15:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,0.29,03:15:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LCPH,PFO,Paphos,Paphos,Paphos,34.718,32.4857,CY,0.29,05:05:00
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,55.95000076,-3.372499943,Europe/London,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.14,02:15:00
EGSS,STN,London Stansted Airport,London,England,GB,51.88499832,0.234999999,Europe/London,EGPH,EDI,Edinburgh,Edinburgh,EGPH,55.95,-3.372499,GB,6.14,01:15:00
EGSS,STN,London Stansted Airport,London,England,GB,51.88499832,0.234999999,Europe/London,EGAA,BFS,Belfast,Belfast,EGAA,54.6575,-6.215829,GB,2.15,01:15:00
EGSS,STN,London Stansted Airport,London,England,GB,51.88499832,0.234999999,Europe/London,EGPF,GLA,Glasgow,Glasgow,EGPF,55.8719,-4.43306,GB,1.43,01:15:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EKCH,CPH,Copenhagen Kastrup,Copenhagen,Kastrup,55.6179,12.656,DK,12.61,01:20:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,8,01:15:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,7.86,01:20:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,7.86,01:20:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LIRF,FCO,Leonardo da Vinci?Fiumicino,Rome,Leonardo da Vinci?Fiumicino,41.8045,12.2508,IT,7.85,02:10:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,7.43,03:00:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,7.14,01:30:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LIML,LIN,Linate,Milan,Linate,45.4451,9.27674,IT,6.34,01:45:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,5.57,01:10:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,5.44,01:30:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LEMG,AGP,M?laga,M?laga,M?laga,36.6749,-4.49911,ES,4.86,03:00:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGBB,BHX,Birmingham,Birmingham,Birmingham,52.4539,-1.748029,GB,4.57,01:15:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,4.57,01:15:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LKPR,PRG,Ruzyn,Prague,Ruzyn,50.1008,14.26,CZ,4.57,01:30:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGPF,GLA,Glasgow,Glasgow,Glasgow,55.8719,-4.43306,GB,4.29,01:35:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,4.29,01:45:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LLBG,TLV,Ben Gurion,Tel Aviv Yafo,Ben Gurion,32.0114,34.8867,IL,4.29,04:30:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LIPZ,VCE,Venice Marco Polo,Venice,Marco Polo,45.5053,12.3519,IT,4.14,01:45:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,4,01:15:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LEAL,ALC,Alicante,Alicante,Alicante,38.2822,-0.558156,ES,3.71,02:40:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,3.29,01:55:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GCLP,LPA,Gran Canaria,Gran Canaria Island,Gran Canaria,27.9319,-15.386599,ES,3,04:45:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LOWI,INN,Innsbruck,Innsbruck,Innsbruck,47.2602,11.343999,AT,2.43,01:35:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,2.43,04:55:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,2.14,02:25:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGSS,STN,London Stansted,London,Stansted,51.885,0.234999,GB,1.86,01:05:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LPFR,FAO,Faro,Faro,Faro,37.0144,-7.965909,PT,1.71,03:10:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,HEGN,HRG,Hurghada,Hurghada,Hurghada,27.1783,33.7994,EG,1.57,05:00:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LOWS,SZG,Salzburg,Salzburg,Salzburg,47.7933,13.0043,AT,1.57,01:35:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GCRR,ACE,Lanzarote,Lanzarote Island,Lanzarote,28.9455,-13.605199,ES,1.43,04:30:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,1.14,03:50:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GCFV,FUE,Fuerteventura,Fuerteventura Island,Fuerteventura,28.4527,-13.8638,ES,1,04:35:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGGP,LPL,Liverpool John Lennon,Liverpool,John Lennon,53.3336,-2.84972,GB,1,01:35:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.71,01:40:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LIME,BGY,Orio al Serio,Bergamo,Orio al Serio,45.6739,9.70417,IT,0.43,01:50:00
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,HESH,SSH,Sharm el Sheikh,Sharm el Sheikh,Sharm el Sheikh,27.9773,34.395,EG,0.43,04:10
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,13.14,01:25:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,7.59,02:00:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,7.44,02:05:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,3.86,02:05:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,3.72,02:05:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,3.57,01:00:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,3.43,02:00:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.14,01:55:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.71,01:50:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.43,02:10:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,0.29,02:40:00
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.29,02:05:00
ELLX,LUX,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,LU,49.62659836,6.211520195,Europe/Luxembourg,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,5.43,02:30:00
ELLX,LUX,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,LU,49.62659836,6.211520195,Europe/Luxembourg,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,3.45,01:15:00
ELLX,LUX,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,LU,49.62659836,6.211520195,Europe/Luxembourg,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3.43,02:55:00
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,2.86,02:30:00
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,1.71,02:45:00
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,1.71,02:20:00
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.57,02:35:00
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,1.43,02:40:00
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.14,02:50:00
ESSA,ARN,Stockholm-Arlanda Airport,Stockholm,Stockholm,SE,59.65190125,17.91860008,Europe/Stockholm,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,3.23,01:35:00
ESSA,ARN,Stockholm-Arlanda Airport,Stockholm,Stockholm,SE,59.65190125,17.91860008,Europe/Stockholm,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,2.43,02:45:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,2.29,04:20:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.71,04:10:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.14,04:40:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,1,04:00:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,0.71,04:35:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.71,05:00:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.57,04:15:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.43,03:50:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.29,04:10:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.29,03:55:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,0.29,04:00:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,0.29,04:10:00
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,0.14,02:18:00
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,2.86,04:35:00
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.29,04:15:00
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,1.43,05:05:00
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,1,02:15:00
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.71,04:05:00
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGPF,GLA,Glasgow,Glasgow,Glasgow,55.8719,-4.43306,GB,0.71,04:50:00
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.57,04:20:00
