origin_airport_icao,origin_airport_iata,origin_airport_name,origin_city,region,country_code,origin_lat,origin_long,timezone,destination_airport_icao,destination_airport_iata,destination_airport_name,destination_airport_shortName,destination_airport_municipalityName,dest_lat,dest_long,destination_airport_countryCode,daily_flights,flight_time,co2
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LIPZ,VCE,Venice Marco Polo,Venice,Marco Polo,45.5053,12.3519,IT,4.14,01:45:00,74099.389216862
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,4.0,01:15:00,44324.094977874294
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LEAL,ALC,Alicante,Alicante,Alicante,38.2822,-0.558156,ES,3.71,02:40:00,127400.85468649675
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,3.29,01:55:00,77334.76537231199
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GCLP,LPA,Gran Canaria,Gran Canaria Island,Gran Canaria,27.9319,-15.386599,ES,3.0,04:45:00,251356.65183318465
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GCTS,TFS,Tenerife South,Tenerife Island,Tenerife South,28.0445,-16.5725,ES,2.43,04:55:00,254632.37160382717
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LIRN,NAP,Naples,N?poli,Naples,40.886,14.2908,IT,2.14,02:25:00,115482.04183404612
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGSS,STN,London Stansted,London,Stansted,51.885,0.234999,GB,1.86,01:05:00,24795.61725370172
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LPFR,FAO,Faro,Faro,Faro,37.0144,-7.965909,PT,1.71,03:10:00,155648.64482430398
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GCRR,ACE,Lanzarote,Lanzarote Island,Lanzarote,28.9455,-13.605199,ES,1.43,04:30:00,237383.61681372472
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GMMX,RAK,Menara,Marrakech,Menara,31.6069,-8.036299,MA,1.14,03:50:00,199371.52106837914
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,GCFV,FUE,Fuerteventura,Fuerteventura Island,Fuerteventura,28.4527,-13.8638,ES,1.0,04:35:00,242137.78643383944
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.71,01:40:00,61095.94313224981
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,52.30860138,4.76388979,Europe/Amsterdam,LIME,BGY,Orio al Serio,Bergamo,Orio al Serio,45.6739,9.70417,IT,0.43,01:50:00,64874.16150366767
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,13.14,01:25:00,50163.98104355963
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,7.59,02:00:00,79440.82813231924
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,7.44,02:05:00,77958.62493895297
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,3.86,02:05:00,90002.06427517466
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,3.72,02:05:00,90435.9222803621
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,3.57,01:00:00,28959.95444902679
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,3.43,02:00:00,78824.49034328254
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.14,01:55:00,79320.61681672452
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.71,01:50:00,75886.60761371476
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.43,02:10:00,96516.34573457146
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,0.29,02:40:00,120694.94804954084
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,55.61790085,12.65600014,Europe/Copenhagen,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.29,02:05:00,88537.00492162764
ELLX,LUX,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,LU,49.62659836,6.211520195,Europe/Luxembourg,LPPR,OPO,Francisco de S? Carneiro,Porto,Francisco de S? Carneiro,41.2481,-8.681389,PT,5.43,02:30:00,117473.77974078376
ELLX,LUX,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,LU,49.62659836,6.211520195,Europe/Luxembourg,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,3.45,01:15:00,38141.306039758034
ELLX,LUX,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,LU,49.62659836,6.211520195,Europe/Luxembourg,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,3.43,02:55:00,135351.50430749584
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,2.86,02:30:00,112557.33038507095
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,1.71,02:45:00,123296.7342455791
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,1.71,02:20:00,98756.15173223818
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.57,02:35:00,111741.84038657461
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,1.43,02:40:00,125544.31771747526
EPKK,KRK,John Paul II International Airport Krak?w-Balice Airport,Krak?w,Lesser-Poland-Voivodeship,PL,50.07770157,19.78479958,Europe/Warsaw,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.14,02:50:00,132389.63004187268
ESSA,ARN,Stockholm-Arlanda Airport,Stockholm,Stockholm,SE,59.65190125,17.91860008,Europe/Stockholm,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,3.23,01:35:00,67678.70130237969
ESSA,ARN,Stockholm-Arlanda Airport,Stockholm,Stockholm,SE,59.65190125,17.91860008,Europe/Stockholm,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,2.43,02:45:00,133109.279654708
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,2.29,04:20:00,230997.6358183396
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.71,04:10:00,218687.2265097438
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.14,04:40:00,250173.26528473615
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,1.0,04:00:00,214191.82224833567
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,0.71,04:35:00,242137.78643383944
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.71,05:00:00,275363.7800969103
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.57,04:15:00,223792.9762771211
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.43,03:50:00,200584.6605411053
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.29,04:10:00,222488.12704310278
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.29,03:55:00,208222.3688995192
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,0.29,04:00:00,217389.16907514294
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,0.29,04:10:00,211630.27744476317
GCFV,FUE,Fuerteventura Airport,Fuerteventura Island,Canary-Islands,ES,28.45269966,-13.86380005,Atlantic/Canary,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,0.14,02:18:00,96873.15468499144
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,2.86,04:35:00,251356.65183318465
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,2.29,04:15:00,227252.46745416036
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,1.43,05:05:00,285632.5918472312
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,1.0,02:15:00,105518.79434263527
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.71,04:05:00,222162.11294661555
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGPF,GLA,Glasgow,Glasgow,Glasgow,55.8719,-4.43306,GB,0.71,04:50:00,254758.12574782743
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.57,04:20:00,232182.72342010328
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.43,04:40:00,241741.814112546
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.29,04:20:00,233081.43299777253
GCLP,LPA,Gran Canaria Airport,Gran Canaria Island,Canary-Islands,ES,27.93190002,-15.38659954,Atlantic/Canary,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.14,04:10:00,218926.83576545076
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,4.43,04:20:00,226303.23229486635
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,3.57,04:05:00,213945.26216000505
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,1.86,04:00:00,209481.62461082637
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,1.71,04:25:00,237383.61681372472
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,1.43,04:35:00,245531.51352386805
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.29,04:10:00,219058.2001049678
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.71,05:00:00,270656.5526233659
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,0.71,04:05:00,206880.04142646416
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,EGAA,BFS,Belfast,Belfast,Belfast,54.6575,-6.215829,GB,0.57,04:25:00,230472.95757346047
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.43,04:05:00,217814.41392471018
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,0.43,03:15:00,165754.25978900574
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.43,03:40:00,195921.43285194872
GCRR,ACE,Lanzarote Airport,Lanzarote Island,Canary-Islands,ES,28.94549942,-13.60519981,Atlantic/Canary,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,0.43,03:55:00,212806.60392727228
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGCC,MAN,Manchester,Manchester,EGCC,53.3537,-2.27495,GB,7.43,04:35:00,240645.35524655605
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGGD,BRS,Bristol,Bristol,EGGD,51.3827,-2.719089,GB,2.71,04:15:00,224317.21850583536
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGPH,EDI,Edinburgh,Edinburgh,EGPH,55.95,-3.372499,GB,2.29,04:50:00,258644.07949054902
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGPF,GLA,Glasgow,Glasgow,EGPF,55.8719,-4.43306,GB,1.71,04:45:00,255936.6036798009
GCTS,TFS,Tenerife South Airport,Tenerife Island,Canary-Islands,ES,28.04450035,-16.57250023,Atlantic/Canary,EGAA,BFS,Belfast,Belfast,EGAA,54.6575,-6.215829,GB,1.14,04:40:00,242738.03696549693
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.43,03:45:00,192408.09613170207
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.86,04:05:00,207178.31771841834
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,0.71,03:15:00,167827.86474821597
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,0.43,03:30:00,175338.96062316452
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,0.29,03:45:00,189853.6119078252
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,EGPF,GLA,Glasgow,Glasgow,Glasgow,55.8719,-4.43306,GB,0.29,04:15:00,226351.83113469506
GMAD,AGA,Al Massira Airport,Agadir,Souss-Massa,MA,30.32500076,-9.413069725,Africa/Casablanca,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.29,03:53:00,198004.04664432615
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,4.0,03:38:00,178872.952562211
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,2.43,03:25:00,168043.8294781
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LPPT,LIS,Lisbon Portela,Lisbon,Portela,38.7813,-9.135919,PT,2.29,01:35:00,63375.05804708276
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFRS,NTE,Nantes Atlantique,Nantes,Atlantique,47.1532,-1.61073,FR,2.29,02:55:00,143070.54105340573
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFBD,BOD,Bordeaux-M?rignac,Bordeaux/M?rignac,Bordeaux-M?rignac,44.8283,-0.715556,FR,2.14,02:40:00,126385.08213319273
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LSGG,GVA,Geneva Cointrin,Geneva,Cointrin,46.2381,6.10895,CH,1.71,03:15:00,160269.54649427725
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFLL,LYS,Lyon Saint-Exup?ry,Lyon,Saint-Exup?ry,45.7264,5.090829,FR,1.71,03:05:00,152786.7694355467
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LIMC,MXP,Malpensa,Milan,Malpensa,45.6306,8.72811,IT,1.58,03:20:00,167919.0316839214
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFBO,TLS,Toulouse-Blagnac,Toulouse-Blagnac,Toulouse-Blagnac,43.6291,1.363819,FR,1.43,02:35:00,123946.60167654697
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,EHAM,AMS,Amsterdam Schiphol,Amsterdam,Schiphol,52.3086,4.763889,NL,1.14,03:45:00,199371.52106837914
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFMN,NCE,Nice-C?te d'Azur,Nice,C?te d'Azur,43.6584,7.215869,FR,1.02,02:55:00,149454.1057852425
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,LFSB,BSL,Euro Basel-Mulhouse-Freiburg,B?le/Mulhouse,Euro Basel-Mulhouse-Freiburg,47.5896,7.52991,FR,1.0,03:30:00,174811.19330353622
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,1.0,03:50:00,194321.61958428044
GMMX,RAK,Menara Airport,Marrakech,Marrakesh-Safi,MA,31.60689926,-8.036299706,Africa/Casablanca,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.43,03:40:00,184591.66696079195
LBSF,SOF,Sofia Airport,Sofia,Sofia-Capital,BG,42.69669342,23.41143608,Europe/Sofia,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.43,03:20:00,159254.7585020377
LBSF,SOF,Sofia Airport,Sofia,Sofia-Capital,BG,42.69669342,23.41143608,Europe/Sofia,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,0.86,03:40:00,176487.95002289425
LBSF,SOF,Sofia Airport,Sofia,Sofia-Capital,BG,42.69669342,23.41143608,Europe/Sofia,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.43,03:35:00,173184.29275735817
LCLK,LCA,Larnaca International Airport,Larnarca,Larnaka,CY,34.87509918,33.62490082,Asia/Nicosia,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.71,04:58:00,256948.09099866138
LCLK,LCA,Larnaca International Airport,Larnarca,Larnaka,CY,34.87509918,33.62490082,Asia/Nicosia,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,1.43,05:10:00,260154.6044831305
LCLK,LCA,Larnaca International Airport,Larnarca,Larnaka,CY,34.87509918,33.62490082,Asia/Nicosia,LFPG,CDG,Charles de Gaulle,Paris,Charles de Gaulle,49.0128,2.549999,FR,0.71,04:45:00,235898.74130589844
LCLK,LCA,Larnaca International Airport,Larnarca,Larnaka,CY,34.87509918,33.62490082,Asia/Nicosia,EDDB,BER,Berlin Brandenburg,Berlin,Brandenburg,52.35139,13.493889,DE,0.29,04:05:00,198661.86057217524
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGCC,MAN,Manchester,Manchester,Manchester,53.3537,-2.27495,GB,1.14,05:15:00,269908.856087836
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGKK,LGW,London Gatwick,London,Gatwick,51.1481,-0.190277,GB,1.0,04:50:00,252049.85431621276
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGGD,BRS,Bristol,Bristol,Bristol,51.3827,-2.719089,GB,0.46,05:00:00,265813.1299629428
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGPH,EDI,Edinburgh,Edinburgh,Edinburgh,55.95,-3.372499,GB,0.43,05:20:00,284469.79525470245
LCPH,PFO,Paphos International Airport,Paphos,Pafos,CY,34.7179985,32.4856987,Asia/Nicosia,EGGW,LTN,London Luton,London,Luton,51.8747,-0.368333,GB,0.29,05:00:00,255411.03784131442
